SITE_ID,LATITUDE,LONGITUDE,NAME,STATE,LICENSING_AREA_ID,POSTCODE,SITE_PRECISION,ELEVATION,HCIS_L2,ASSIGNMENTS
204397,-36.08823,150.056904,Axicom 40m Lattice Tower 20 Gannons Points Rd BODALLA,NSW,4,2545,Within 10 metres,45,MW9A,36
204497,-31.06739,152.820708,Kempsey District Hospital Rooftop 117 River St WEST KEMPSEY,NSW,4,2440,Unknown,14,NV2D,28
205166,-34.307943,149.994826,Telstra 45m Lattice Tower off Tallygang Mountain Rd WOMBEYAN CAVES,NSW,4,2575,Within 10 metres,786,MW2H,21
205229,-28.823604,152.093511,NSWPF 40m Lattice Tower Boonoo Boonoo off 2738 Mount Lindesay Rd CARROLLS CREEK,NSW,4,2372,Within 10 metres,1053,NU2M,18
205298,-34.648569,146.034012,"Transgrid 80m Lattice Tower Substation, 366 Donald Ross Dr DARLINGTON POINT",NSW,4,2706,Within 10 metres,128,LW2I,70
205341,-33.872824,151.217851,Cross City Tunnel Motorway Control Centre 131 Cathedral St WOOLLOOMOOLOO,NSW,2,2011,Within 100 metres,undefined,NV7M,10
205354,-30.747984,151.199643,"NSWRFS 20m Lattice Tower Turkey Mountain, off 1164 Airlie Stock Route Rd BENDEMEER",NSW,4,2355,Unknown,1164,NU7I,39
205537,-35.873987,148.736664,"NSWOEH 17m Lattice Tower Big Bugtown Hill, off Boundary Trial KOSCIUSZKO NATIONAL PARK",NSW,4,2630,Within 10 metres,1622,MW4O,24
205569,-34.97267,147.998433,Optus Reno Rd  14.4 km NW of Gundagai MT BURRA,NSW,4,2722,Unknown,715,LW3P,26
205642,-33.924797,147.242373,Wyalong holding yard George Bland Avenue WYALONG,NSW,4,2671,Within 10 metres,242,LV9M,30
205872,-35.2214,147.834915,NSWPF 50m Lattice Tower Mt Yaven off Hume Hwy MOUNT ADRAH,NSW,4,2729,Within 10 metres,undefined,LW6D,43
205935,-33.776484,150.917494,Admin Bld Blacktown Hospital Blacktown Rd BLACKTOWN,NSW,2,2148,Within 10 metres,56,MV9P,168
205971,-33.898289,149.849803,FCNSW 40m Lattice Tower Tower Road SHOOTERS HILL,NSW,4,2787,Within 10 metres,1341,MV8P,26
206023,-28.626579,150.369912,Optus Site Lot 14 Bruxner Hwy BOGGABILLA,NSW,4,2409,Unknown,217,MU3J,50
206196,-34.7567,149.763484,Win Digital TV Tower  MT GRAY,NSW,4,2580,Within 10 metres,786,MW2P,33
250126,-33.015539,151.581417,Common Cmts Site Reservoir Off Mt Warring Rd TORONTO,NSW,3,2283,Within 10 metres,38,NV7C,73
250155,-32.925772,151.180564,"NSWPF 25m Monopole, Mt Corrabare Round Mountain Fire Trail via Wollombi Rd CORRABARE",NSW,3,2325,Within 10 metres,309,NV4M,6
250189,-32.375359,152.303202,Telstra Site Mount Chapman via BULAHDELAH,NSW,4,2423,Unknown,283,NV5F,76
250287,-31.72803,148.65438,"Telstra Rooftop Site Emerald Hill Silo, 6452 Newell Hwy GILGANDRA",NSW,5,2827,Within 10 metres,278,MV1K,58
250288,-32.232123,148.231008,Telstra/Optus Site Grain Corp Dandaloo Rd NARROMINE,NSW,4,2821,Within 10 metres,251,MV4A,78
250487,-30.22294,149.43277,Telstra CMTS cnr Warrior & Boundary StS WEE WAA,NSW,4,2388,Within 10 metres,196,MU8B,60
250533,-31.72741,151.7158,"NSWOEH 30m & 35m Lattice Towers Mt Myra, off Mount Myra Trail CURRICABARK",NSW,4,2422,Within 100 metres,1022,NV1K,45
250651,-32.040125,151.403831,National Parks and Wildlife Site MOUNT BARRINGTON,NSW,4,2420,Unknown,1531,NV4B,36
250713,-29.562939,150.458669,Council Site Mt Toolimbah  369 Toolimbah Rd WARIALDA,NSW,4,2402,Within 10 metres,542,MU6J,21
280010,-29.01961,152.66273,NSWTA 40m Monopole Mount Pikapene Tower Rd DEEP CREEK,NSW,4,2440,Within 10 metres,undefined,NU5C,24
280021,-30.814078,152.920305,"Axicom 53m Lattice Tower Way Way State Forest, off Tower Rd YARRAHAPINNI",NSW,4,2440,Within 10 metres,458,NU8P,110
280038,-28.621165,152.510042,NSWTA 50m Lattice Tower and Kyogle Council 35m Guyed Mast Haystack Mountain off Pocupar Rd YABBRA,NSW,4,2470,Unknown,796,NU2K,93
280078,-28.571032,153.070907,"NSWRFS 25m Lattice Tower  Homeleigh Mountain, Whites Rd HOMELEIGH",NSW,4,2474,Within 10 metres,525,NU3I,79
280165,-31.341104,152.682409,Axicom Tower Axicom Site  Mt Cairncross  Lot 7001 Tower Trail CAIRNCROSS,NSW,4,2446,Within 100 metres,526,NV2G,636
280211,-29.980814,153.108163,Vertel Site HALFWAY CREEK,NSW,4,2460,Unknown,286,NU6M,31
280225,-29.348346,153.210808,Vodafone Telstra Site via Jacky Bulbin Rd Mororo WOOMBAH,NSW,4,2460,Unknown,216,NU6E,178
280241,-29.12651,152.73995,"Northern River Communications 25m Guyed Mast and NSWOEH 35m Lattice Tower Pickabooba, off Mt Belmore Rd BUSBYS FLAT",NSW,4,2470,Unknown,569,NU5C,77
302625,-36.361799,145.693806,Axicom 39.6m Lattice Tower 325 TV Access Rd MT MAJOR,VIC,4,3631,Within 10 metres,357,LW7G,598
370251,-28.3996,153.45235,Vodafone Site Cooradilla Rd BURRINGBAR,NSW,4,2484,Unknown,223,NU3F,120
370253,-28.521671,153.522894,Axicom 50m Lattice Tower Mudges Quarry  Banana Rd off 2362 Coolamon Scenic Dr OCEAN SHORES,NSW,4,2483,Within 10 metres,42,NU3K,81
400390,-36.077661,146.915736,Albury City Council 553 Kiewa Street ALBURY,NSW,4,2640,Unknown,161,LW8D,133
401767,-33.484552,151.159314,NSWRFS 30m Lattice Tower Mt White 2766 Hawkesbury River BAR POINT,NSW,2,2083,Within 10 metres,76,NV7E,15
402002,-29.355086,153.079786,Macrocom Site Banyabba Gibberagee State Forest off Grafton-Casino Rd via MACLEAN,NSW,4,2463,Within 100 metres,243,NU6E,46
402111,-36.86327,148.721232,NSWRFS 30m Guyed Mast Spicers Hill Trail off Corrowong Rd CORROWONG,NSW,4,2633,Within 10 metres,1090,MW7O,24
402412,-29.473601,150.141756,RFS Brigade Station Pallamallawa 29 km E of MOREE,NSW,4,2399,Unknown,235,MU6E,9
402871,-34.798287,145.874943,"Murrumbidgee Shire Council 76.6m Guyed Mast Argoon, off Kidman Way COLEAMBALLY",NSW,4,2707,Unknown,119,LW1P,77
402959,-30.140914,152.525076,Northern Rivers Comms Site MT TUTING,NSW,4,2450,Unknown,1051,NU8C,19
403010,-33.288634,149.266485,Rural Fires Site MT RAGAN,NSW,4,2800,Unknown,918,MV8F,19
403796,-31.357388,149.794222,WARRUMBUNGLE SHIRE COUNCIL 24m Lattice Tower Tambar Mountain off Black Stump Way TAMBAR,NSW,4,2381,Within 10 metres,774,MV2H,33
405103,-29.807878,150.276374,NSWPF 40m Lattice Tower off Gravesend Rd via Terry Hie Hie GRAVESEND,NSW,4,2397,Within 10 metres,667,MU6N,44
405111,-30.957136,149.068421,Graincorp Silo Coonabarabran Rd BARADINE,NSW,4,2396,Within 100 metres,300,MU8M,12
500670,-31.974577,141.454506,"Axicom 60m Lattice Tower Mullock Hill, Rasp Mine via Eyre St BROKEN HILL",NSW,5,2880,Within 10 metres,321,JV3N,106
501104,-32.189089,142.971598,"Essential Energy 65m Guyed Mast Barraroo, off Wilcannia-Menindee Rd MENINDEE",NSW,5,2879,Within 10 metres,73,KV4D,18
501114,-30.577267,141.975425,Essential Energy 45m Lattice Tower 19322 Silver City Hwy PACKSADDLE HILL,NSW,5,2880,Unknown,166,JU9L,16
501511,-34.0845,142.0149,NSWRFS / Wentworth Shire Council 70m Guyed Mast off Keenans Drive COOMEALLA,NSW,4,2717,Within 10 metres,48,KW1A,69
501825,-33.218746,143.628896,"Essential Energy 70m Guyed Mast Melton Grove Station, via Dockerty Rd ARUMPO",NSW,5,2715,Within 10 metres,133,KV8C,22
502432,-34.041625,150.785775,NSWPF 31m Lattice Tower Badgelly Hill off Badgally Road GREGORY HILLS,NSW,2,2567,Within 10 metres,undefined,MW3D,40
570407,-36.125392,144.753734,142 Anstruther St ECHUCA,VIC,4,3564,Unknown,96,KW9D,102
9000798,-33.870535,151.208623,Security Office Centrepoint 100 Market St SYDNEY,NSW,2,2000,Within 10 metres,undefined,NV7M,18
9001649,-33.797717,151.180752,Transport Interchange Complex  CHATSWOOD,NSW,2,2067,Within 10 metres,undefined,NV7M,12
9003793,-28.82247,153.31725,Lismore Water Comms Tower Wyreema Avenue GOONELLABAH,NSW,4,2480,Within 10 metres,144,NU3N,44
9004405,-32.336627,150.486646,National Parks & Wildlife Site Mt Dangar 8 km W of SANDY HOLLOW,NSW,4,2329,Within 10 metres,664,MV6F,22
9004407,-30.598105,149.027098,"OEH 100m Guyed Mast Pilliga National Park, off Etoo Bore Rd GWABEGAR",NSW,4,2388,Within 10 metres,217,MU8I,22
9004466,-33.09169,149.13857,"TransGrid 80m Lattice Tower, Mt Meehan  Mullions Range State Forest, via Tower Rd KERRS CREEK",NSW,4,2800,Within 100 metres,984,MV8A,47
9004467,-33.645628,149.181726,Transgrid 80m Lattice Tower Mount Macquarie Road NEVILLE,NSW,4,2791,Within 100 metres,1192,MV8I,99
9006931,-34.105392,148.939097,"TransGrid Site Mt Darling off Mt Darling Road, 80m E of trig station REIDS FLAT",NSW,4,2808,Within 10 metres,840,MW1D,24
9007382,-29.006857,150.736159,NSWPF 40m Lattice Tower off Warialda Road YETMAN,NSW,4,2360,Within 10 metres,371,MU6C,44
9007842,-35.00581,145.775001,"NSWRFS and Murrumbidgee Shire Council 30m Monopole Gala Vale, Cnr Cadell Rd & Mclennond Bore Rd JERILDERIE",NSW,4,2716,Within 10 metres,115,LW4D,29
9008347,-28.968298,150.064704,Optus Mast Alawa Newell Highway MOREE,NSW,4,2400,Within 10 metres,220,MU3M,16
9008366,-28.828219,153.471464,Northern Rivers Comms Site 77 Leadbeatters La ALSTONVILLE,NSW,4,2478,Within 10 metres,124,NU3N,15
9008790,-35.947945,149.510779,"NSWOEH 30m Lattice Tower off Slap Up Firetrail, Gourock National Park JERANGLE",NSW,4,2630,Within 10 metres,1459,MW5O,32
9009155,-35.30446,148.09449,Optus Tower Hayes Land off Snowy Mountains Hwy ADELONG,NSW,4,2729,Within 10 metres,486,MW4E,38
9009182,-29.717306,143.929056,"NSWRFS 70m Guyed Mast Womparley Tank, off 14322 The Cut Line WANAARING",NSW,5,2840,Unknown,152,KU5L,38
9009184,-29.737059,144.720724,"NSWRFS 70m Guyed Mast Minetta, off Dungarvan Rd WANAARING",NSW,5,2840,Within 10 metres,126,KU6K,38
9009185,-34.224005,147.884545,RFS Site  Mt Weedallion Tubbul Road TUBBUL,NSW,4,2594,Within 10 metres,409,LW3D,24
9010154,-33.812405,151.105806,Top Ryde City Retail Cnr Devlin St & Blaxland Dr RYDE,NSW,2,2112,Within 10 metres,undefined,NV7M,56
9010565,-33.873041,151.203036,HV Electrical Tunnel - WEST beneath Druitt St SYDNEY,NSW,2,2000,Within 10 metres,undefined,NV7M,8
9011012,-32.215428,148.570351,RFS Site Lot 10 Coreena Rd DUBBO,NSW,4,2830,Within 10 metres,280,MV4C,21
9011223,-36.018461,144.969913,Optus Lattice Tower 11 Moor Street BARMAH,VIC,4,3639,Within 10 metres,92,KW9D,56
9011962,-30.53539,151.142687,NSWPF 50m Lattice Tower via 3611 Kingstown Rd KINGSTOWN,NSW,4,2358,Within 10 metres,955,NU7I,24
9012264,-30.730415,150.648646,"Optus 35m Monopole Mt Baldwin near Manila, off Rangari Rd NEW MEXICO",NSW,4,2346,Within 10 metres,877,MU9K,52
9012641,-34.66353,148.05662,NSWTA 50m Lattice Tower 140 Turners Lane COOTAMUNDRA,NSW,4,2590,Within 10 metres,344,MW1I,21
9012849,-34.286759,149.888741,OEH 30m Monopole Wombeyan Caves Road RICHLANDS,NSW,4,2580,Within 10 metres,966,MW2H,20
9013071,-33.13842,151.202448,"NSWOEH 25m Monopole Depot, 9 Walker Ridge Rd BUCKETTY",NSW,2,2325,Within 10 metres,347,NV7A,19
9013544,-32.328054,151.959015,Optus Lattice Tower Peppers Mountain 312 Johnsons Creek Road STROUD ROAD,NSW,4,2422,Within 10 metres,undefined,NV4H,278
9014204,-35.458555,148.448442,NPWS site Off Goobarragandra Powerline Track Kosciuszko NP 1.7km NE of STALLION HILL,NSW,4,2720,Within 100 metres,787,MW4F,6
9014511,-33.877245,151.187131,Glebe Light Rail Tunnel Corner Bridge Road and Bayview Street GLEBE,NSW,2,2037,Within 10 metres,undefined,NV7M,8
9014614,-35.271209,147.116658,NSWPF 30m Monopole The Rock Police Station Cnr Emily & Nicholas Streets THE ROCK,NSW,4,2655,Within 10 metres,221,LW6E,21
9014638,-30.951953,149.074416,Optus Tower  Baradine Liverpool Road BARADINE,NSW,4,2396,Within 10 metres,298,MU8M,40
9014675,-30.109848,148.973582,Optus Site Burren Junction The Ponderosa Kamilaroi hwy BURREN JUNCTION,NSW,5,2386,Within 10 metres,164,MU7D,42
9014877,-34.359053,150.480464,Optus Monopole adj Water Tank Off Tea Tree Crescent HILL TOP,NSW,2,2575,Within 10 metres,586,MW3F,50
9015053,-33.952818,151.01247,"Ausgrid Monopole Revesby Substation, End of Tarro Avenue REVESBY",NSW,2,2212,Within 10 metres,undefined,NV7M,26
9015158,-29.255732,150.656465,Essential Energy Againcourt Repeater Allandale Road  (9km NW of) COOLATAI,NSW,4,2402,Within 10 metres,527,MU6G,20
9015246,-33.046976,145.395078,NSWRFS 24m and NSWTA 30m Lattice Towers Waranary Hill off Trida Rd ROTO,NSW,5,2877,Within 10 metres,305,LV7B,19
9015414,-33.735999,150.983315,"NSWTA 35m Monopole, Kennards Self Storage 5 Packard Ave CASTLE HILL",NSW,2,2154,Within 10 metres,103,MV9L,24
9015415,-33.734255,150.985817,Unit 4 / 11 Packard Ave CASTLE HILL,NSW,2,2154,Within 10 metres,97,MV9L,68
9015683,-29.980846,153.108417,NSWRFS 45m Lattice Tower Gilmores Lane HALFWAY CREEK,NSW,4,2460,Within 10 metres,286,NU6M,36
9015984,-31.086041,150.96693,"NSWRFS 40m Lattice Tower Flagstaff Mountain, via Eloura Rd EAST TAMWORTH",NSW,4,2340,Within 10 metres,831,MV3D,46
9017175,-33.879805,151.212343,HV Electrical Tunnel - EAST beneath 201 Goulburn St SURRY HILLS,NSW,2,2010,Within 10 metres,undefined,NV7M,8
9017195,-32.246237,148.605821,Convention Centre 143 Darling St DUBBO,NSW,4,2830,Within 10 metres,269,MV4C,4
9017236,-32.025043,151.961216,Water Reservoir Cemetery Rd GLOUCESTER,NSW,4,2422,Within 10 metres,118,NV4D,24
9017969,-33.772823,150.908434,Rooftop of 30m Building facing Flushcombe Rd 55 Campbell Street BLACKTOWN,NSW,2,2148,Within 10 metres,83,MV9P,48
9018578,-32.056728,148.863914,45m OEH Lattice Tower Off Mendooran Rd GOONOO FOREST,NSW,4,2830,Within 10 metres,419,MV4D,26
9019510,-35.358671,145.718304,Jerilderie Shire Council 50m Lattice Tower 3 Coonong Street JERILDERIE,NSW,4,2716,Within 10 metres,122,LW4G,59
9019667,-29.650229,150.833448,NBN Co Site Coles Lane DELUNGRA,NSW,4,2403,Within 10 metres,597,MU6L,230
9020315,-33.898862,141.389991,NSWRFS / Wentworth Shire Council 90m Guyed Mast off Renmark Road WENTWORTH,NSW,5,2648,Within 10 metres,55,JV9N,40
9020829,-34.478201,147.013896,"RFS Site McPhails Lane, Walleroobie MT BECKHAM",NSW,4,2665,Within 10 metres,364,LW3E,20
9020845,-36.340381,150.062637,NBN Co Site Off Umbarra Road AKOLELE,NSW,4,2546,Within 10 metres,54,MW9E,188
9020874,-33.457897,148.370909,NSW Telco Authority Site Round Hill EUGOWRA,NSW,4,2806,Within 10 metres,365,MV7F,18
9021127,-35.338474,143.982567,NSWPF 102m Guyed Mast 3759 Noorong Rd NOORONG,NSW,4,2732,Within 10 metres,70,KW5H,34
9021165,-28.803795,153.110456,NSWTA 40m Lattice Tower off Rambaldinis Rd NAUGHTONS GAP,NSW,4,2470,Within 10 metres,131,NU3M,39
9021302,-33.962336,145.342398,RFS / Carrathool Council 40m Lattice Tower off 709 Gunbar Rd GUNBAR,NSW,5,2711,Within 10 metres,99,LV7N,28
9021917,-32.400837,151.248605,Singleton Council 40m Lattice Tower Mt Dyrring WESTBROOK,NSW,4,2330,Within 10 metres,undefined,NV4E,29
9021928,-31.848588,149.101181,NSW Police Site Mendooran Lot 59 Manusu Drive MENDOORAN,NSW,4,2842,Within 10 metres,undefined,MV2M,20
9022782,-33.390831,141.760424,NSW Police Site Windamingle Station Lot 5304 DP 768219. 2756 Old Broken Hill Road ANABRANCH NORTH,NSW,5,2648,Within 10 metres,undefined,JV9H,20
9022783,-33.821788,141.70898,NSWPF 90m Guyed Mast 3676 Anabranch Mail Road ANABRANCH SOUTH,NSW,5,2648,Within 10 metres,undefined,JV9O,30
9023477,-32.656721,147.144986,"DDA Tower Boona Mountain, 48 km N of CONDOBOLIN",NSW,5,2877,Within 10 metres,undefined,LV6I,34
9024290,-28.51618,152.62331,NSWTA 40m Lattice Tower off North Yabbra Rd BOOMI CREEK,NSW,4,2469,Within 10 metres,undefined,NU2K,24
9024291,-28.757062,152.453504,NSWPF 40m Lattice Tower Pretty Gully 237 Crescent Hills Road TABULAM,NSW,4,2469,Within 10 metres,undefined,NU2N,32
9025992,-34.055312,151.06869,Telstra Site Temptation Creek Trail ROYAL NATIONAL PARK,NSW,2,2233,Within 10 metres,undefined,NW1A,110
9026257,-33.711696,151.115132,Bareena Avenue WAHROONGA,NSW,2,2076,Within 10 metres,undefined,NV7I,10
9026258,-33.757392,151.048238,cnr M2 and Pennant Hills Road WEST PENNANT HILLS,NSW,2,2125,Within 10 metres,undefined,NV7M,10
9026259,-33.764874,151.014499,cnr M2 and Barclay Road NORTH ROCKS,NSW,2,2151,Within 10 metres,undefined,NV7M,10
9026260,-33.727313,151.084738,Loch Maree Avenue THORNLEIGH,NSW,2,2120,Within 10 metres,undefined,NV7I,18
9026261,-33.720596,151.108213,Kingsley Close WAHROONGA,NSW,2,2076,Within 10 metres,undefined,NV7I,10
9026262,-33.739679,151.06136,Killaloe Avenue PENNANT HILLS,NSW,2,2120,Within 10 metres,undefined,NV7I,10
9026265,-33.731517,151.007724,NWRL Underground Repeater Castle Hill Railway Station CASTLE HILL,NSW,2,2154,Within 10 metres,undefined,NV7I,20
9026268,-33.727738,150.987102,NWRL Underground Repeater Showground Railway Station CASTLE HILL,NSW,2,2154,Within 10 metres,undefined,MV9L,20
9026705,-35.802137,147.253658,"NSWPF 35m Monopole Mt Raven, off 88 Woomargama Way WOOMARGAMA",NSW,4,2644,Within 10 metres,undefined,LW6N,24
9027329,-30.031391,147.467227,Narran Lake Road  BOOROOMA,NSW,5,2832,Within 10 metres,undefined,LU9B,8
9027330,-29.997315,147.990451,Kamiloroi Highway 13 km W of WALGETT,NSW,5,2832,Within 100 metres,undefined,LU6P,16
9027777,-36.269924,149.405816,"NSWOEH 21m Lattice Tower Kybeyan Trig, off Kybeyan East Firetrail TUROSS",NSW,4,2630,Within 10 metres,undefined,MW8F,26
9028039,-29.297997,149.25691,"NSWRFS 90m Guyed Mast Troy Ln, off Watercourse Road BULLARAH",NSW,4,2400,Within 100 metres,undefined,MU5F,38
9028181,-33.903567,151.167702,NSW TA/GRN site MRCK 23-29 Addison Road MARRICKVILLE,NSW,2,2204,Within 10 metres,16,NV7M,62
10002052,-33.031163,149.582554,"NSWPF 50m Lattice Tower Monkey Hill, 1545 Hill End Rd SALLYS FLAT",NSW,4,null,Within 10 metres,undefined,MV8C,36
10002220,-30.068036,148.180726,"NSWTA 75m Lattice Tower Trilby Park, 746 Come By Chance Rd WALGETT",NSW,5,null,Within 10 metres,undefined,MU7A,24
10002221,-31.691978,147.442379,"NSWTA 50m Lattice Tower 13789 Mitchell Highway, MULLENGUDGERY",NSW,5,null,Within 10 metres,undefined,LV3J,16
10002222,-30.007964,148.612804,NSWTA 60m Lattice Tower 32677 Kamilaroi Highway CRYON,NSW,5,2387,Within 10 metres,undefined,MU7C,22
10002223,-30.633662,148.06613,"NSWTA 90m Guyed Mast Toora Station, 575 Toora Rd CONIMBIA",NSW,5,null,Within 10 metres,undefined,MU7I,18
10002224,-31.9973,147.76258,NSWTA 60m Lattice Tower 1142 Cathundral-Bogan Rd CATHUNDRAL,NSW,5,null,Within 10 metres,undefined,LV3P,18
10002914,-33.97016,151.136028,Kogarah Ambulance Sites 5 Rocky Point Road Kogarah,NSW,2,null,Within 10 metres,undefined,NV7M,14
10004361,-28.93354,153.42261,Northern Rivers Comms Site Buckombil Mountain Road BUCKOMBIL,NSW,4,null,Within 10 metres,undefined,NU3N,4
10004652,-36.3993,148.739244,423 Avonside Rd Avonside,NSW,4,null,Within 10 metres,undefined,MW7G,138
10004713,-33.867659,151.204806,151 Clarence St SYDNEY,NSW,2,null,Within 10 metres,undefined,NV7M,54
10004802,-33.28512,149.1248,Orange East 181 Icely Road RANGE,NSW,4,null,Within 10 metres,undefined,MV8E,44
10006812,-28.399,152.3768,Koreela 988 Acacia Plateau Road Legume,NSW,4,null,Within 10 metres,undefined,NU2F,30
10007100,-36.688936,149.858601,South East Regional Hospital 4 Virginia Drive Bega,NSW,4,null,Within 10 metres,undefined,MW8L,11
10008013,-29.104169,153.424223,Optus 30m Monopole 3-5 Canberra Road Evans Head Town North EVANS HEAD,NSW,4,null,Within 10 metres,undefined,NU6B,48
10008605,-30.126729,153.181251,WAVECONN 55m Guyed Mast 11 Unwins Road SANDY BEACH,NSW,4,2456,Within 10 metres,undefined,NU9A,32
10009027,-32.721123,148.197418,"NSWPF 40m Lattice Tower Council Water Reserve, off Mingelo St PEAK HILL",NSW,4,null,Within 10 metres,undefined,MV4I,20
10010363,-30.19611,151.97346,Mt Hourigan 113 Fern Hill Road ABERFOYLE,NSW,4,null,Within 10 metres,undefined,NU7D,70
10010863,-33.746774,150.847935,2 Enterprise Drive Glendenning,NSW,2,null,Within 10 metres,undefined,MV9L,52
10011364,-33.844533,151.074899,NSW Fire Service Headquarters 4 Murray Rose Avenue Sydney Olympic Park,NSW,2,null,Within 10 metres,undefined,NV7M,27
10011851,-34.073012,150.514432,Oakdale Rural Fire Brigade 50-56 Egans Road Oakdale,NSW,2,null,Within 10 metres,undefined,MW3C,3
